,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_uri,track_href,analysis_url,duration_ms,time_signature
154,0.396,0.177,5,-10.277,1,0.0378,0.718,0.0,0.139,0.221,177.215,audio_features,1a1SQeSqUKzH5OUVTEx4ae,1a1SQeSqUKzH5OUVTEx4ae,https://api.spotify.com/v1/tracks/1a1SQeSqUKzH5OUVTEx4ae,https://api.spotify.com/v1/audio-analysis/1a1SQeSqUKzH5OUVTEx4ae,201694,3
155,0.612,0.582,8,-4.815,1,0.0325,0.57,0.0,0.0995,0.612,92.036,audio_features,0tEIWklg5pvkQGvxboLegR,0tEIWklg5pvkQGvxboLegR,https://api.spotify.com/v1/tracks/0tEIWklg5pvkQGvxboLegR,https://api.spotify.com/v1/audio-analysis/0tEIWklg5pvkQGvxboLegR,240200,4
156,0.469,0.343,4,-10.608,1,0.0381,0.881,0.000118,0.0735,0.22,93.276,audio_features,1RVXcPFfuY6ivkAN4NNixa,1RVXcPFfuY6ivkAN4NNixa,https://api.spotify.com/v1/tracks/1RVXcPFfuY6ivkAN4NNixa,https://api.spotify.com/v1/audio-analysis/1RVXcPFfuY6ivkAN4NNixa,216781,4
157,0.622,0.665,2,-3.97,1,0.0492,0.0515,0.0,0.0993,0.329,123.991,audio_features,2ODZyUHg9ltxos80ccuh6T,2ODZyUHg9ltxos80ccuh6T,https://api.spotify.com/v1/tracks/2ODZyUHg9ltxos80ccuh6T,https://api.spotify.com/v1/audio-analysis/2ODZyUHg9ltxos80ccuh6T,199839,3
158,0.725,0.461,0,-9.184,0,0.0839,0.717,0.0134,0.12,0.298,115.968,audio_features,0X7K8nxTgOBUr5VMTLG8hS,0X7K8nxTgOBUr5VMTLG8hS,https://api.spotify.com/v1/tracks/0X7K8nxTgOBUr5VMTLG8hS,https://api.spotify.com/v1/audio-analysis/0X7K8nxTgOBUr5VMTLG8hS,201209,4
159,0.691,0.621,7,-4.262,0,0.0538,0.341,0.0,0.132,0.392,132.937,audio_features,6FmnsSVdJJojBYzecDlpPO,6FmnsSVdJJojBYzecDlpPO,https://api.spotify.com/v1/tracks/6FmnsSVdJJojBYzecDlpPO,https://api.spotify.com/v1/audio-analysis/6FmnsSVdJJojBYzecDlpPO,205893,4
160,0.456,0.121,11,-13.858,1,0.0423,0.829,0.0,0.118,0.276,130.593,audio_features,5OeFwHm8XB1ykVRW6zzVDI,5OeFwHm8XB1ykVRW6zzVDI,https://api.spotify.com/v1/tracks/5OeFwHm8XB1ykVRW6zzVDI,https://api.spotify.com/v1/audio-analysis/5OeFwHm8XB1ykVRW6zzVDI,255625,4
161,0.272,0.763,9,-5.861,1,0.0348,1.65e-06,0.00157,0.299,0.394,107.388,audio_features,4AQzk2yNWKs6sYhZi6NzVN,4AQzk2yNWKs6sYhZi6NzVN,https://api.spotify.com/v1/tracks/4AQzk2yNWKs6sYhZi6NzVN,https://api.spotify.com/v1/audio-analysis/4AQzk2yNWKs6sYhZi6NzVN,209501,4
162,0.523,0.33,8,-10.417,1,0.0575,0.73,0.0833,0.537,0.129,69.984,audio_features,4UH5NNlupovFG1JYP9aNfB,4UH5NNlupovFG1JYP9aNfB,https://api.spotify.com/v1/tracks/4UH5NNlupovFG1JYP9aNfB,https://api.spotify.com/v1/audio-analysis/4UH5NNlupovFG1JYP9aNfB,371016,4
163,0.662,0.711,5,-5.171,0,0.226,0.0495,0.0,0.0691,0.557,114.914,audio_features,1jye0ZfUs4eb8iw41UcKSH,1jye0ZfUs4eb8iw41UcKSH,https://api.spotify.com/v1/tracks/1jye0ZfUs4eb8iw41UcKSH,https://api.spotify.com/v1/audio-analysis/1jye0ZfUs4eb8iw41UcKSH,226957,4
164,0.572,0.573,0,-10.958,1,0.0452,0.319,0.812,0.0733,0.0641,180.005,audio_features,41OVfOtiZX9qDiU89r7Nd7,41OVfOtiZX9qDiU89r7Nd7,https://api.spotify.com/v1/tracks/41OVfOtiZX9qDiU89r7Nd7,https://api.spotify.com/v1/audio-analysis/41OVfOtiZX9qDiU89r7Nd7,285333,4
165,0.607,0.483,2,-8.733,1,0.0748,0.131,0.127,0.0879,0.141,90.939,audio_features,3TPyRV7nJUWy6wfyVqTnd5,3TPyRV7nJUWy6wfyVqTnd5,https://api.spotify.com/v1/tracks/3TPyRV7nJUWy6wfyVqTnd5,https://api.spotify.com/v1/audio-analysis/3TPyRV7nJUWy6wfyVqTnd5,187032,4
166,0.506,0.359,11,-7.278,0,0.027,0.8,3.7e-05,0.258,0.288,101.834,audio_features,5x2lZUtUdC4OifINwav94P,5x2lZUtUdC4OifINwav94P,https://api.spotify.com/v1/tracks/5x2lZUtUdC4OifINwav94P,https://api.spotify.com/v1/audio-analysis/5x2lZUtUdC4OifINwav94P,239093,4
167,0.663,0.387,2,-10.385,1,0.0629,0.482,1.7e-06,0.137,0.286,78.033,audio_features,0cM5MPgaVH4aHrxA85s7Gm,0cM5MPgaVH4aHrxA85s7Gm,https://api.spotify.com/v1/tracks/0cM5MPgaVH4aHrxA85s7Gm,https://api.spotify.com/v1/audio-analysis/0cM5MPgaVH4aHrxA85s7Gm,162747,4
168,0.748,0.225,0,-16.484,0,0.258,0.967,0.0512,0.121,0.35,96.99,audio_features,0jl2i7G9bt93Byf2I2Q7Mk,0jl2i7G9bt93Byf2I2Q7Mk,https://api.spotify.com/v1/tracks/0jl2i7G9bt93Byf2I2Q7Mk,https://api.spotify.com/v1/audio-analysis/0jl2i7G9bt93Byf2I2Q7Mk,179182,4
169,0.377,0.152,5,-14.857,1,0.0406,0.625,3.73e-05,0.167,0.118,69.969,audio_features,70A7N2jqbXrZnZgjQKGJUs,70A7N2jqbXrZnZgjQKGJUs,https://api.spotify.com/v1/tracks/70A7N2jqbXrZnZgjQKGJUs,https://api.spotify.com/v1/audio-analysis/70A7N2jqbXrZnZgjQKGJUs,267040,4
170,0.817,0.679,7,-5.695,1,0.161,0.359,0.0,0.112,0.523,136.184,audio_features,5IU7CxHmY3nogc7ht5t6tM,5IU7CxHmY3nogc7ht5t6tM,https://api.spotify.com/v1/tracks/5IU7CxHmY3nogc7ht5t6tM,https://api.spotify.com/v1/audio-analysis/5IU7CxHmY3nogc7ht5t6tM,184252,4
171,0.643,0.676,9,-6.091,1,0.0394,0.0338,0.0,0.0804,0.62,104.844,audio_features,59CzyyXjbOfTxfsv5MnBOV,59CzyyXjbOfTxfsv5MnBOV,https://api.spotify.com/v1/tracks/59CzyyXjbOfTxfsv5MnBOV,https://api.spotify.com/v1/audio-analysis/59CzyyXjbOfTxfsv5MnBOV,174587,4
172,0.823,0.441,8,-7.645,1,0.156,0.636,7.68e-05,0.114,0.752,135.947,audio_features,68OnIh4v10tWxZYJTsHJWX,68OnIh4v10tWxZYJTsHJWX,https://api.spotify.com/v1/tracks/68OnIh4v10tWxZYJTsHJWX,https://api.spotify.com/v1/audio-analysis/68OnIh4v10tWxZYJTsHJWX,199533,4
173,0.541,0.528,3,-7.1,1,0.046,0.342,0.00663,0.159,0.23,109.919,audio_features,3Loc6dfakm8T0bxO1wIrMq,3Loc6dfakm8T0bxO1wIrMq,https://api.spotify.com/v1/tracks/3Loc6dfakm8T0bxO1wIrMq,https://api.spotify.com/v1/audio-analysis/3Loc6dfakm8T0bxO1wIrMq,229159,4
174,0.556,0.276,0,-9.603,1,0.0269,0.0862,6.89e-06,0.0999,0.216,75.02,audio_features,3FpEXAupLwCHwzeUBxF99S,3FpEXAupLwCHwzeUBxF99S,https://api.spotify.com/v1/tracks/3FpEXAupLwCHwzeUBxF99S,https://api.spotify.com/v1/audio-analysis/3FpEXAupLwCHwzeUBxF99S,227068,4
175,0.663,0.424,3,-6.338,0,0.0577,0.581,0.0,0.0898,0.493,126.276,audio_features,5rPIwbKsPvC1AMQJPs5mFc,5rPIwbKsPvC1AMQJPs5mFc,https://api.spotify.com/v1/tracks/5rPIwbKsPvC1AMQJPs5mFc,https://api.spotify.com/v1/audio-analysis/5rPIwbKsPvC1AMQJPs5mFc,217800,3
176,0.877,0.5,1,-5.54,1,0.0578,0.744,0.0,0.108,0.412,121.966,audio_features,7KwxU8kseYKf5pLbuI25g0,7KwxU8kseYKf5pLbuI25g0,https://api.spotify.com/v1/tracks/7KwxU8kseYKf5pLbuI25g0,https://api.spotify.com/v1/audio-analysis/7KwxU8kseYKf5pLbuI25g0,199672,3
177,0.496,0.491,9,-8.628,1,0.287,0.55,0.0,0.123,0.5,176.92,audio_features,1E8Cztx0OIj4zm1IZh2XXj,1E8Cztx0OIj4zm1IZh2XXj,https://api.spotify.com/v1/tracks/1E8Cztx0OIj4zm1IZh2XXj,https://api.spotify.com/v1/audio-analysis/1E8Cztx0OIj4zm1IZh2XXj,214427,3
178,0.72,0.427,9,-7.731,1,0.084,0.408,0.0,0.111,0.383,76.015,audio_features,7BWvtYsoM6KzgsXXVpYPqA,7BWvtYsoM6KzgsXXVpYPqA,https://api.spotify.com/v1/tracks/7BWvtYsoM6KzgsXXVpYPqA,https://api.spotify.com/v1/audio-analysis/7BWvtYsoM6KzgsXXVpYPqA,229840,4
179,0.846,0.384,6,-5.943,0,0.132,0.174,0.0,0.0895,0.42,141.983,audio_features,34Cp8P5q9GlKJnwbPxUJcz,34Cp8P5q9GlKJnwbPxUJcz,https://api.spotify.com/v1/tracks/34Cp8P5q9GlKJnwbPxUJcz,https://api.spotify.com/v1/audio-analysis/34Cp8P5q9GlKJnwbPxUJcz,155534,4
180,0.743,0.683,5,-4.606,0,0.201,0.0713,0.0,0.15,0.926,115.033,audio_features,0rzWENXdfcLTgyt5DByGTy,0rzWENXdfcLTgyt5DByGTy,https://api.spotify.com/v1/tracks/0rzWENXdfcLTgyt5DByGTy,https://api.spotify.com/v1/audio-analysis/0rzWENXdfcLTgyt5DByGTy,135521,4
181,0.616,0.649,3,-5.133,0,0.462,0.59,0.0,0.142,0.751,78.131,audio_features,531MBHrtGF6nAkK4zUafi9,531MBHrtGF6nAkK4zUafi9,https://api.spotify.com/v1/tracks/531MBHrtGF6nAkK4zUafi9,https://api.spotify.com/v1/audio-analysis/531MBHrtGF6nAkK4zUafi9,183875,4
182,0.777,0.662,7,-8.393,1,0.27,0.536,4.61e-06,0.593,0.634,111.13,audio_features,3DlgDXIYtnWtJKiB8bZQMv,3DlgDXIYtnWtJKiB8bZQMv,https://api.spotify.com/v1/tracks/3DlgDXIYtnWtJKiB8bZQMv,https://api.spotify.com/v1/audio-analysis/3DlgDXIYtnWtJKiB8bZQMv,201733,4
183,0.492,0.428,1,-9.595,0,0.204,0.731,0.00193,0.0918,0.326,98.511,audio_features,5KqbsqDW0xgOpZDVxKQPZk,5KqbsqDW0xgOpZDVxKQPZk,https://api.spotify.com/v1/tracks/5KqbsqDW0xgOpZDVxKQPZk,https://api.spotify.com/v1/audio-analysis/5KqbsqDW0xgOpZDVxKQPZk,184889,3
184,0.752,0.531,0,-12.875,1,0.0369,0.0681,0.0048,0.293,0.892,110.018,audio_features,2KfFmPKssYjVxmzUmin1rI,2KfFmPKssYjVxmzUmin1rI,https://api.spotify.com/v1/tracks/2KfFmPKssYjVxmzUmin1rI,https://api.spotify.com/v1/audio-analysis/2KfFmPKssYjVxmzUmin1rI,203727,4
185,0.689,0.545,7,-8.289,1,0.0377,0.173,4.9e-05,0.347,0.509,113.997,audio_features,13O36COxxWjcvc9r5Zsd1P,13O36COxxWjcvc9r5Zsd1P,https://api.spotify.com/v1/tracks/13O36COxxWjcvc9r5Zsd1P,https://api.spotify.com/v1/audio-analysis/13O36COxxWjcvc9r5Zsd1P,210281,4
186,0.621,0.555,9,-7.854,1,0.0299,0.0405,0.152,0.111,0.0817,92.031,audio_features,6APTEV2EIRpBEvuTrS5XTv,6APTEV2EIRpBEvuTrS5XTv,https://api.spotify.com/v1/tracks/6APTEV2EIRpBEvuTrS5XTv,https://api.spotify.com/v1/audio-analysis/6APTEV2EIRpBEvuTrS5XTv,211304,4
187,0.804,0.429,1,-6.712,1,0.0714,0.541,0.00106,0.103,0.768,96.957,audio_features,7rDvD5WGtchCGkfQOpIb8C,7rDvD5WGtchCGkfQOpIb8C,https://api.spotify.com/v1/tracks/7rDvD5WGtchCGkfQOpIb8C,https://api.spotify.com/v1/audio-analysis/7rDvD5WGtchCGkfQOpIb8C,163299,4
188,0.814,0.253,9,-12.127,0,0.0415,0.93,5.13e-05,0.1,0.395,130.058,audio_features,2Zg6CY6ciij6qiPIo8tg3J,2Zg6CY6ciij6qiPIo8tg3J,https://api.spotify.com/v1/tracks/2Zg6CY6ciij6qiPIo8tg3J,https://api.spotify.com/v1/audio-analysis/2Zg6CY6ciij6qiPIo8tg3J,151687,4
189,0.697,0.563,3,-6.266,0,0.0565,0.564,0.0,0.108,0.118,104.91,audio_features,66L0wpDpMWYBbjOr9E7ZFD,66L0wpDpMWYBbjOr9E7ZFD,https://api.spotify.com/v1/tracks/66L0wpDpMWYBbjOr9E7ZFD,https://api.spotify.com/v1/audio-analysis/66L0wpDpMWYBbjOr9E7ZFD,176065,4
190,0.407,0.412,0,-11.794,1,0.0285,0.354,3.74e-05,0.0735,0.562,179.836,audio_features,2EPuv7zyLpFqReJoYrIFzm,2EPuv7zyLpFqReJoYrIFzm,https://api.spotify.com/v1/tracks/2EPuv7zyLpFqReJoYrIFzm,https://api.spotify.com/v1/audio-analysis/2EPuv7zyLpFqReJoYrIFzm,191889,4
191,0.442,0.565,2,-5.759,1,0.0712,0.672,0.0303,0.124,0.194,112.436,audio_features,2UOJss6miEJATzDf8hCEOt,2UOJss6miEJATzDf8hCEOt,https://api.spotify.com/v1/tracks/2UOJss6miEJATzDf8hCEOt,https://api.spotify.com/v1/audio-analysis/2UOJss6miEJATzDf8hCEOt,181582,4
192,0.623,0.73,0,-6.851,1,0.124,0.174,0.0,0.0684,0.549,78.056,audio_features,3IPBftcOHWxzLFyH5svvnY,3IPBftcOHWxzLFyH5svvnY,https://api.spotify.com/v1/tracks/3IPBftcOHWxzLFyH5svvnY,https://api.spotify.com/v1/audio-analysis/3IPBftcOHWxzLFyH5svvnY,226154,4
193,0.798,0.78,6,-4.75,0,0.0554,0.145,0.0,0.1,0.929,112.025,audio_features,78LMazmfqncADjyJVae8dN,78LMazmfqncADjyJVae8dN,https://api.spotify.com/v1/tracks/78LMazmfqncADjyJVae8dN,https://api.spotify.com/v1/audio-analysis/78LMazmfqncADjyJVae8dN,123557,4
194,0.567,0.287,1,-11.219,1,0.281,0.877,2.69e-06,0.0925,0.564,178.068,audio_features,6E6n27YzMs6wbiYnERsj3k,6E6n27YzMs6wbiYnERsj3k,https://api.spotify.com/v1/tracks/6E6n27YzMs6wbiYnERsj3k,https://api.spotify.com/v1/audio-analysis/6E6n27YzMs6wbiYnERsj3k,272718,4
195,0.755,0.52,3,-5.078,1,0.0285,0.715,0.0,0.0956,0.517,95.047,audio_features,2bbG9OmvZLCsdWoRu7rj2m,2bbG9OmvZLCsdWoRu7rj2m,https://api.spotify.com/v1/tracks/2bbG9OmvZLCsdWoRu7rj2m,https://api.spotify.com/v1/audio-analysis/2bbG9OmvZLCsdWoRu7rj2m,189284,4
196,0.599,0.458,10,-4.366,0,0.0266,0.0114,0.00464,0.0996,0.352,69.971,audio_features,2imAA5ofcn4dCRVNjKyEq3,2imAA5ofcn4dCRVNjKyEq3,https://api.spotify.com/v1/tracks/2imAA5ofcn4dCRVNjKyEq3,https://api.spotify.com/v1/audio-analysis/2imAA5ofcn4dCRVNjKyEq3,268765,4
197,0.609,0.689,9,-6.891,1,0.154,0.616,2.38e-06,0.169,0.444,138.026,audio_features,0uJ3orpKS4UjIf7WRZodJ5,0uJ3orpKS4UjIf7WRZodJ5,https://api.spotify.com/v1/tracks/0uJ3orpKS4UjIf7WRZodJ5,https://api.spotify.com/v1/audio-analysis/0uJ3orpKS4UjIf7WRZodJ5,167712,4
198,0.67,0.756,11,-5.695,0,0.075,0.528,0.0976,0.261,0.707,100.083,audio_features,2r0pJWxAyYVQTHTwcnbM8A,2r0pJWxAyYVQTHTwcnbM8A,https://api.spotify.com/v1/tracks/2r0pJWxAyYVQTHTwcnbM8A,https://api.spotify.com/v1/audio-analysis/2r0pJWxAyYVQTHTwcnbM8A,232200,4
199,0.799,0.398,9,-5.838,1,0.0445,0.142,0.0,0.107,0.388,93.933,audio_features,0XSncrobBZoW1A0bFh8Ttx,0XSncrobBZoW1A0bFh8Ttx,https://api.spotify.com/v1/tracks/0XSncrobBZoW1A0bFh8Ttx,https://api.spotify.com/v1/audio-analysis/0XSncrobBZoW1A0bFh8Ttx,159480,4
200,0.771,0.57,4,-8.607,0,0.0336,0.0188,0.000158,0.141,0.638,105.038,audio_features,4A31dX3j2qcNIgipwRV0eS,4A31dX3j2qcNIgipwRV0eS,https://api.spotify.com/v1/tracks/4A31dX3j2qcNIgipwRV0eS,https://api.spotify.com/v1/audio-analysis/4A31dX3j2qcNIgipwRV0eS,152323,4
201,0.662,0.403,8,-10.404,0,0.243,0.55,0.0,0.179,0.409,78.024,audio_features,6FQ7tecargtjwGK5L4Atsj,6FQ7tecargtjwGK5L4Atsj,https://api.spotify.com/v1/tracks/6FQ7tecargtjwGK5L4Atsj,https://api.spotify.com/v1/audio-analysis/6FQ7tecargtjwGK5L4Atsj,218794,4
202,0.745,0.621,1,-5.411,1,0.0344,0.0805,0.0,0.209,0.555,122.061,audio_features,1k9MIdBQbsEyUZmeYD16gk,1k9MIdBQbsEyUZmeYD16gk,https://api.spotify.com/v1/tracks/1k9MIdBQbsEyUZmeYD16gk,https://api.spotify.com/v1/audio-analysis/1k9MIdBQbsEyUZmeYD16gk,177081,4
203,0.781,0.684,11,-8.083,1,0.0676,0.125,0.00277,0.122,0.585,88.966,audio_features,5I67IXwHIMi0svzyp7GxUe,5I67IXwHIMi0svzyp7GxUe,https://api.spotify.com/v1/tracks/5I67IXwHIMi0svzyp7GxUe,https://api.spotify.com/v1/audio-analysis/5I67IXwHIMi0svzyp7GxUe,175281,4
204,0.644,0.715,0,-6.132,1,0.0605,0.102,0.0,0.0845,0.665,160.051,audio_features,5jNZVXpvq5ytX56gGyxZS9,5jNZVXpvq5ytX56gGyxZS9,https://api.spotify.com/v1/tracks/5jNZVXpvq5ytX56gGyxZS9,https://api.spotify.com/v1/audio-analysis/5jNZVXpvq5ytX56gGyxZS9,159004,4
205,0.662,0.297,8,-14.525,1,0.0301,0.888,0.108,0.119,0.434,94.023,audio_features,3kBofOTKMUZ62a311eUwvx,3kBofOTKMUZ62a311eUwvx,https://api.spotify.com/v1/tracks/3kBofOTKMUZ62a311eUwvx,https://api.spotify.com/v1/audio-analysis/3kBofOTKMUZ62a311eUwvx,255466,4
206,0.589,0.436,6,-11.811,1,0.038,0.0117,0.0691,0.115,0.9,99.924,audio_features,2rVAtdA3LWr18RAVGXZNkw,2rVAtdA3LWr18RAVGXZNkw,https://api.spotify.com/v1/tracks/2rVAtdA3LWr18RAVGXZNkw,https://api.spotify.com/v1/audio-analysis/2rVAtdA3LWr18RAVGXZNkw,187000,4
207,0.791,0.462,10,-4.023,1,0.0383,0.505,0.0,0.0991,0.556,125.913,audio_features,7a2IJHzw9WJjoknwdnCop0,7a2IJHzw9WJjoknwdnCop0,https://api.spotify.com/v1/tracks/7a2IJHzw9WJjoknwdnCop0,https://api.spotify.com/v1/audio-analysis/7a2IJHzw9WJjoknwdnCop0,188547,4
208,0.762,0.5,1,-7.459,1,0.0999,0.48,0.0,0.105,0.628,115.99,audio_features,3nPxnMPQG3J8ndJqAetZya,3nPxnMPQG3J8ndJqAetZya,https://api.spotify.com/v1/tracks/3nPxnMPQG3J8ndJqAetZya,https://api.spotify.com/v1/audio-analysis/3nPxnMPQG3J8ndJqAetZya,202241,4
209,0.818,0.42,1,-6.149,1,0.383,0.145,0.0,0.101,0.141,97.998,audio_features,6aCrMiyXXSrs0MOYDvyOgC,6aCrMiyXXSrs0MOYDvyOgC,https://api.spotify.com/v1/tracks/6aCrMiyXXSrs0MOYDvyOgC,https://api.spotify.com/v1/audio-analysis/6aCrMiyXXSrs0MOYDvyOgC,140510,4
210,0.704,0.599,6,-7.349,1,0.0536,0.443,0.0,0.147,0.789,128.023,audio_features,2KKBlK4IZUdjlJ7F0WGzU6,2KKBlK4IZUdjlJ7F0WGzU6,https://api.spotify.com/v1/tracks/2KKBlK4IZUdjlJ7F0WGzU6,https://api.spotify.com/v1/audio-analysis/2KKBlK4IZUdjlJ7F0WGzU6,191008,4
211,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,audio_features,57RA3JGafJm5zRtKJiKPIm,57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/tracks/57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/audio-analysis/57RA3JGafJm5zRtKJiKPIm,178000,4
212,0.737,0.811,2,-4.171,0,0.0887,0.0915,0.00035,0.234,0.749,134.986,audio_features,7z3WQOqbLSckX1D2VNKdNS,7z3WQOqbLSckX1D2VNKdNS,https://api.spotify.com/v1/tracks/7z3WQOqbLSckX1D2VNKdNS,https://api.spotify.com/v1/audio-analysis/7z3WQOqbLSckX1D2VNKdNS,210445,4
213,0.68,0.861,11,-2.953,0,0.0853,0.00353,6.13e-05,0.127,0.339,110.057,audio_features,6LlwOmj3gAH6XWIrNnrJob,6LlwOmj3gAH6XWIrNnrJob,https://api.spotify.com/v1/tracks/6LlwOmj3gAH6XWIrNnrJob,https://api.spotify.com/v1/audio-analysis/6LlwOmj3gAH6XWIrNnrJob,190909,4
214,0.59,0.443,0,-5.662,1,0.0722,0.618,0.0,0.11,0.342,149.447,audio_features,27kcZEJvhkb1rzZS9gCpdA,27kcZEJvhkb1rzZS9gCpdA,https://api.spotify.com/v1/tracks/27kcZEJvhkb1rzZS9gCpdA,https://api.spotify.com/v1/audio-analysis/27kcZEJvhkb1rzZS9gCpdA,202355,4
215,0.703,0.657,4,-5.363,1,0.0783,0.139,0.0,0.093,0.455,82.96,audio_features,4Gt2kh3QbAGU6yquOWn4aW,4Gt2kh3QbAGU6yquOWn4aW,https://api.spotify.com/v1/tracks/4Gt2kh3QbAGU6yquOWn4aW,https://api.spotify.com/v1/audio-analysis/4Gt2kh3QbAGU6yquOWn4aW,146375,4
216,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,audio_features,4xqrdfXkTW4T0RauPLv3WA,4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,198040,3
217,0.493,0.461,2,-8.524,1,0.0456,0.845,0.0,0.115,0.35,51.414,audio_features,1uviKYHZuM4uINK33F7sCt,1uviKYHZuM4uINK33F7sCt,https://api.spotify.com/v1/tracks/1uviKYHZuM4uINK33F7sCt,https://api.spotify.com/v1/audio-analysis/1uviKYHZuM4uINK33F7sCt,198799,4
218,0.654,0.47,10,-6.245,0,0.0368,0.0704,0.00695,0.133,0.56,168.108,audio_features,6Z0sHILAQuUsmZQ7pMe90N,6Z0sHILAQuUsmZQ7pMe90N,https://api.spotify.com/v1/tracks/6Z0sHILAQuUsmZQ7pMe90N,https://api.spotify.com/v1/audio-analysis/6Z0sHILAQuUsmZQ7pMe90N,170521,4
219,0.528,0.431,4,-7.09,1,0.0394,0.797,0.0,0.0999,0.549,108.939,audio_features,1J5Vc7uzVstxzSt1A6LGzW,1J5Vc7uzVstxzSt1A6LGzW,https://api.spotify.com/v1/tracks/1J5Vc7uzVstxzSt1A6LGzW,https://api.spotify.com/v1/audio-analysis/1J5Vc7uzVstxzSt1A6LGzW,184051,4
220,0.561,0.583,0,-7.091,1,0.182,0.257,0.0,0.117,0.314,86.352,audio_features,6vrFIzWogs4kLbCSMsjnRC,6vrFIzWogs4kLbCSMsjnRC,https://api.spotify.com/v1/tracks/6vrFIzWogs4kLbCSMsjnRC,https://api.spotify.com/v1/audio-analysis/6vrFIzWogs4kLbCSMsjnRC,212611,4
221,0.395,0.552,4,-4.617,1,0.0459,0.821,0.0,0.106,0.317,126.479,audio_features,4myLQHREgo0Lca0wBSA85c,4myLQHREgo0Lca0wBSA85c,https://api.spotify.com/v1/tracks/4myLQHREgo0Lca0wBSA85c,https://api.spotify.com/v1/audio-analysis/4myLQHREgo0Lca0wBSA85c,226536,4
222,0.577,0.811,2,-5.123,1,0.075,0.0394,0.0,0.11,0.666,92.002,audio_features,1pJzl0YsxaWj6BbPs1mUuQ,1pJzl0YsxaWj6BbPs1mUuQ,https://api.spotify.com/v1/tracks/1pJzl0YsxaWj6BbPs1mUuQ,https://api.spotify.com/v1/audio-analysis/1pJzl0YsxaWj6BbPs1mUuQ,181421,4
223,0.529,0.579,9,-6.94,1,0.0518,0.0198,3.18e-06,0.103,0.46,76.991,audio_features,4QMSq1uq0JgvyKhEDp8wkx,4QMSq1uq0JgvyKhEDp8wkx,https://api.spotify.com/v1/tracks/4QMSq1uq0JgvyKhEDp8wkx,https://api.spotify.com/v1/audio-analysis/4QMSq1uq0JgvyKhEDp8wkx,211694,4
224,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,audio_features,0ri0Han4IRJhzvERHOZTMr,0ri0Han4IRJhzvERHOZTMr,https://api.spotify.com/v1/tracks/0ri0Han4IRJhzvERHOZTMr,https://api.spotify.com/v1/audio-analysis/0ri0Han4IRJhzvERHOZTMr,170345,4
225,0.541,0.48,7,-10.275,1,0.215,0.736,0.0,0.257,0.463,128.648,audio_features,7bR71BCuzsddcdxrsLvjFF,7bR71BCuzsddcdxrsLvjFF,https://api.spotify.com/v1/tracks/7bR71BCuzsddcdxrsLvjFF,https://api.spotify.com/v1/audio-analysis/7bR71BCuzsddcdxrsLvjFF,214332,4
226,0.488,0.361,0,-7.682,0,0.209,0.135,0.0,0.0989,0.5,196.813,audio_features,7fIFq5maHJBEPay9eyQTkp,7fIFq5maHJBEPay9eyQTkp,https://api.spotify.com/v1/tracks/7fIFq5maHJBEPay9eyQTkp,https://api.spotify.com/v1/audio-analysis/7fIFq5maHJBEPay9eyQTkp,173231,3
227,0.439,0.425,0,-7.505,1,0.0845,0.635,0.0,0.136,0.45,153.617,audio_features,7BX9aFLw77aY1bEWXvCSu4,7BX9aFLw77aY1bEWXvCSu4,https://api.spotify.com/v1/tracks/7BX9aFLw77aY1bEWXvCSu4,https://api.spotify.com/v1/audio-analysis/7BX9aFLw77aY1bEWXvCSu4,195351,3
